smiles,quantified_delivery,unnormalized_delivery,quantified_toxicity,unnormalized_toxicity,Formulation,Cationic_Lipid_Mol_Ratio,Phospholipid_Mol_Ratio,Cholesterol_Mol_Ratio,PEG_Lipid_Mol_Ratio,Helper_lipid_ID,Cationic_Lipid_to_mRNA_weight_ratio,Dosage,Comment,Lipid_name,Num_tails,Num_carbon_in_tail,MolWt,Experiment_ID,Purity,Mix_type,Cargo_type,Experimenter_ID,Model_type,Exposure_time,Delivery_target,Route_of_administration,Experiment_weight,Library_ID,Goal,Batch_or_individual_or_barcoded,Value_name,screen_id,Sample_weight,identifier,Mol,Num tails,Helper_lipid_ID_DOPE,Helper_lipid_ID_DSPC,Cargo_type_mRNA,Cargo_type_siRNA,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,split_name_for_normalization
CCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCC)c(CNCCN2CCN(CCN)CC2)c(OC(=O)C(C)CCCC)c1,,,0.9051666666666668,90.51666666666668,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,3-a3-6b,3.0,5.0,646.9140000000002,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCCC)c(CNCCN2CCN(CCN)CC2)c(OC(=O)C(C)CCCCC)c1,,,0.9267666666666666,92.67666666666666,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,3-a3-7b,3.0,6.0,688.9950000000001,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCC(CC)C(=O)Oc1cc(OC(=O)C(CC)CCCC)c(CNCCN2CCN(CCN)CC2)c(OC(=O)C(CC)CCCC)c1,,,0.9388,93.88,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,3-a3-7b2,3.0,5.0,688.9950000000001,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCC(C)CCC(=O)Oc1cc(OC(=O)CCC(C)CCCC)c(CNCCN2CCN(CCN)CC2)c(OC(=O)CCC(C)CCCC)c1,,,0.9308333333333332,93.08333333333331,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,3-a3-8b,3.0,7.0,731.0759999999999,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCN2CCN(CCN)CC2)c(OC(=O)CCC(CC)CCCC)c1,,,0.8946,89.46,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,3-a3-9b2,3.0,7.0,773.1569999999997,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCCCC(=O)Oc1cc(CNCCCN2CCN(CCCN)CC2)cc(OC(=O)CCCCCC)c1,,,0.8956333333333333,89.56333333333333,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,4-a2-6,2.0,6.0,546.7970000000005,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCC(C)C(=O)Oc1cc(CNCCCN2CCN(CCCN)CC2)cc(OC(=O)C(C)CCCC)c1,,,0.9692000000000001,96.92,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,4-a2-6b,2.0,5.0,546.7970000000004,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCCCCC(=O)Oc1cc(CNCCCN2CCN(CCCN)CC2)cc(OC(=O)CCCCCCC)c1,,,0.9176666666666669,91.76666666666668,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,4-a2-7,2.0,7.0,574.8510000000003,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCCC(C)C(=O)Oc1cc(CNCCCN2CCN(CCCN)CC2)cc(OC(=O)C(C)CCCCC)c1,,,1.0,104.55666666666666,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,4-a2-7b,2.0,6.0,574.8510000000002,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCC(CC)C(=O)Oc1cc(CNCCCN2CCN(CCCN)CC2)cc(OC(=O)C(CC)CCCC)c1,,,1.0,100.87,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,4-a2-7b2,2.0,5.0,574.8510000000002,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCCCCCC(=O)Oc1cc(CNCCCN2CCN(CCCN)CC2)cc(OC(=O)CCCCCCCC)c1,,,0.9748666666666667,97.48666666666666,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,4-a2-8,2.0,8.0,602.9050000000002,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCC(C)CCC(=O)Oc1cc(CNCCCN2CCN(CCCN)CC2)cc(OC(=O)CCC(C)CCC)c1,,,0.9690666666666669,96.90666666666668,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,4-a2-8b,2.0,7.0,588.8780000000004,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCCCCCCC(=O)Oc1cc(CNCCCN2CCN(CCCN)CC2)cc(OC(=O)CCCCCCCCC)c1,,,1.0,102.34,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,4-a2-9,2.0,9.0,630.9590000000001,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCCC(C)CCC(=O)Oc1cc(CNCCCN2CCN(CCCN)CC2)cc(OC(=O)CCC(C)CCCCC)c1,,,0.9232333333333334,92.32333333333334,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,4-a2-9b,2.0,8.0,630.9590000000002,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCC(CC)CCC(=O)Oc1cc(CNCCCN2CCN(CCCN)CC2)cc(OC(=O)CCC(CC)CCCC)c1,,,1.0,102.18333333333334,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,4-a2-9b2,2.0,7.0,630.9590000000002,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCC)c(CNCCCN2CCN(CCCN)CC2)c(OC(=O)C(C)CCCC)c1,,,0.9920666666666667,99.20666666666666,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,4-a3-6b,3.0,5.0,674.9680000000002,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCCC)c(CNCCCN2CCN(CCCN)CC2)c(OC(=O)C(C)CCCCC)c1,,,1.0,100.96666666666664,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,4-a3-7b,3.0,6.0,717.049,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCC(CC)C(=O)Oc1cc(OC(=O)C(CC)CCCC)c(CNCCCN2CCN(CCCN)CC2)c(OC(=O)C(CC)CCCC)c1,,,0.9323666666666667,93.23666666666666,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,4-a3-7b2,3.0,5.0,717.049,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCC(C)CCC(=O)Oc1cc(OC(=O)CCC(C)CCCC)c(CNCCCN2CCN(CCCN)CC2)c(OC(=O)CCC(C)CCCC)c1,,,0.9724666666666668,97.24666666666668,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,4-a3-8b,3.0,7.0,759.1299999999998,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCCN2CCN(CCCN)CC2)c(OC(=O)CCC(CC)CCCC)c1,,,0.9678333333333335,96.78333333333336,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,4-a3-9b2,3.0,7.0,801.2109999999996,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCCCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCCCCC)c1,,,1.0,106.52,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,5-a2-6,2.0,6.0,434.6210000000003,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCC(C)C(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)C(C)CCCC)c1,,,1.0,107.07,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,5-a2-6b,2.0,5.0,434.62100000000027,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCCCCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCCCCCC)c1,,,1.0,100.42333333333332,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,5-a2-7,2.0,7.0,462.6750000000004,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCCC(C)C(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)C(C)CCCCC)c1,,,1.0,100.83666666666666,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,5-a2-7b,2.0,6.0,462.6750000000003,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCC(CC)C(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)C(CC)CCCC)c1,,,0.9720666666666666,97.20666666666666,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,5-a2-7b2,2.0,5.0,462.6750000000003,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCCCCCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCCCCCCC)c1,,,0.9656999999999999,96.57,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,5-a2-8,2.0,8.0,490.7290000000005,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCC(C)CCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCC(C)CCC)c1,,,0.9256666666666666,92.56666666666666,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,5-a2-8b,2.0,7.0,476.70200000000034,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCCCCCCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCCCCCCCC)c1,,,1.0,100.08333333333331,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,5-a2-9,2.0,9.0,518.7830000000006,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCCC(C)CCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCC(C)CCCCC)c1,,,0.9312,93.12,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,5-a2-9b,2.0,8.0,518.7830000000005,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCC(CC)CCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCC(CC)CCCC)c1,,,0.9630333333333332,96.30333333333331,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,5-a2-9b2,2.0,7.0,518.7830000000005,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCC)c(CNCCN(C)C)c(OC(=O)C(C)CCCC)c1,,,1.0,102.15,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,5-a3-6b,3.0,5.0,562.7920000000003,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCCC)c(CNCCN(C)C)c(OC(=O)C(C)CCCCC)c1,,,1.0,101.87,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,5-a3-7b,3.0,6.0,604.8730000000002,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCC(CC)C(=O)Oc1cc(OC(=O)C(CC)CCCC)c(CNCCN(C)C)c(OC(=O)C(CC)CCCC)c1,,,0.9868333333333332,98.68333333333332,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,5-a3-7b2,3.0,5.0,604.8730000000002,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCC(C)CCC(=O)Oc1cc(OC(=O)CCC(C)CCCC)c(CNCCN(C)C)c(OC(=O)CCC(C)CCCC)c1,,,0.9512666666666668,95.12666666666668,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,5-a3-8b,3.0,7.0,646.9540000000001,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCN(C)C)c(OC(=O)CCC(CC)CCCC)c1,,,0.9858666666666666,98.58666666666666,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,5-a3-9b2,3.0,7.0,689.035,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCCCC(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)CCCCCC)c1,,,1.0,100.26666666666664,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,6-a2-6,2.0,6.0,448.6480000000004,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCC(C)C(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)C(C)CCCC)c1,,,0.9604,96.04,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,6-a2-6b,2.0,5.0,448.64800000000025,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCCCCC(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)CCCCCCC)c1,,,0.9803666666666667,98.03666666666668,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,6-a2-7,2.0,7.0,476.7020000000004,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCCC(C)C(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)C(C)CCCCC)c1,,,0.9749333333333334,97.49333333333334,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,6-a2-7b,2.0,6.0,476.70200000000034,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCC(CC)C(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)C(CC)CCCC)c1,,,0.9595,95.95,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,6-a2-7b2,2.0,5.0,476.70200000000034,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCCCCCC(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)CCCCCCCC)c1,,,0.9348333333333332,93.48333333333332,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,6-a2-8,2.0,8.0,504.7560000000005,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCC(C)CCC(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)CCC(C)CCC)c1,,,0.9143000000000001,91.43,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,6-a2-8b,2.0,7.0,490.7290000000004,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCCCCCCC(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)CCCCCCCCC)c1,,,0.992,99.2,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,6-a2-9,2.0,9.0,532.8100000000005,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
CCCCCC(C)CCC(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)CCC(C)CCCCC)c1,,,1.0,103.41333333333334,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,10.0,Tox,6-a2-9b,2.0,8.0,532.8100000000005,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,HeLa,24,FLL,in_vitro,1.0,Xue_CAD_LNP,max,Barcoded,Cell_viability,Xue_CAD_LNP,1.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Xue_CAD_LNP_Xue_CAD_LNP_FLL_HeLa_in_vitro
